src_id,dst_id,weight,interaction_count
757,22004,0.45,45
757,22018,0.46,46
757,22521,0.47,47
757,23050,0.48,48
757,23144,0.49,49
757,23479,0.5,50
757,23685,0.51,1
757,23834,0.52,2
757,24377,0.53,3
757,24151,0.54,4
757,24376,0.55,5
757,24388,0.56,6
757,30172,0.57,7
757,49938,0.58,8
757,59082,0.59,9
757,68662,0.6,10
757,69184,0.61,11
757,530367,0.62,12
758,25,0.63,13
758,2111,0.64,14
758,3561,0.65,15
758,6577,0.66,16
758,8157,0.67,17
758,8942,0.68,18
758,13353,0.69,19
758,13647,0.7,20
758,15681,0.71,21
758,16916,0.72,22
758,17702,0.73,23
758,19038,0.74,24
758,19473,0.75,25
758,20231,0.76,26
758,20906,0.77,27
758,22237,0.78,28
758,23365,0.79,29
758,27633,0.8,30
758,28573,0.81,31
758,30932,0.82,32
758,34343,0.83,33
758,35134,0.84,34
758,38973,0.85,35
758,41029,0.86,36
758,44717,0.87,37
758,45397,0.88,38
758,110447,0.89,39
758,158359,0.9,40
758,171222,0.91,41
758,195535,0.92,42
759,25,0.93,43
759,595,0.94,44
759,756,0.95,45
759,21931,0.96,46
759,3108,0.97,47
759,19463,0.98,48
759,734,0.99,49
759,21932,1.0,50
759,21085,0.01,1
759,22005,0.02,2
759,14412,0.03,3
759,21926,0.04,4
759,19455,0.05,5
759,21927,0.06,6
759,20344,0.07,7
759,20350,0.08,8
759,21933,0.09,9
759,21369,0.1,10
759,21928,0.11,11
759,21929,0.12,12
759,14516,0.13,13
759,20447,0.14,14
759,2979,0.15,15
759,20729,0.16,16
759,5048,0.17,17
759,768,0.18,18
759,10700,0.19,19
759,765,0.2,20
759,6160,0.21,21
759,22169,0.22,22
759,22170,0.23,23
759,2901,0.24,24
759,22173,0.25,25
759,805,0.26,26
759,22021,0.27,27
759,22177,0.28,28
759,19301,0.29,29
759,18241,0.3,30
759,22180,0.31,31
759,18748,0.32,32
759,20732,0.33,33
760,25,0.34,34
760,148,0.35,35
760,469,0.36,36
760,511,0.37,37
760,756,0.38,38
760,16458,0.39,39
760,9909,0.4,40
760,22600,0.41,41
760,1625,0.42,42
760,2569,0.43,43
760,4207,0.44,44
760,22601,0.45,45
760,16920,0.46,46
760,768,0.47,47
760,2568,0.48,48
760,738,0.49,49
760,13195,0.5,50
760,22702,0.51,1
760,1503,0.52,2
760,22701,0.53,3
760,10066,0.54,4
760,22607,0.55,5
760,1259,0.56,6
760,2831,0.57,7
760,1406,0.58,8
760,12249,0.59,9
760,13867,0.6,10
760,1073,0.61,11
760,4600,0.62,12
760,2878,0.63,13
760,8149,0.64,14
760,22700,0.65,15
760,22703,0.66,16
760,13271,0.67,17
760,830,0.68,18
760,2917,0.69,19
760,1836,0.7,20
760,5410,0.71,21
760,822,0.72,22
760,1663,0.73,23
760,704,0.74,24
760,1518,0.75,25
760,22602,0.76,26
760,22608,0.77,27
760,22699,0.78,28
760,4035,0.79,29
760,13265,0.8,30
760,8156,0.81,31
760,2625,0.82,32
760,22609,0.83,33
760,9989,0.84,34
760,3527,0.85,35
760,20905,0.86,36
760,5649,0.87,37
760,20598,0.88,38
760,5516,0.89,39
760,23044,0.9,40
760,23045,0.91,41
760,23046,0.92,42
760,23047,0.93,43
760,2645,0.94,44
760,731,0.95,45
760,23087,0.96,46
760,23088,0.97,47
760,17209,0.98,48
760,23089,0.99,49
760,23091,1.0,50
760,7352,0.01,1
760,23093,0.02,2
760,1270,0.03,3
760,23095,0.04,4
760,23097,0.05,5
760,4795,0.06,6
760,832,0.07,7
760,23101,0.08,8
760,6718,0.09,9
760,23102,0.1,10
760,23104,0.11,11
760,1077,0.12,12
760,20692,0.13,13
760,23174,0.14,14
760,1622,0.15,15
760,1269,0.16,16
761,25,0.17,17
761,34,0.18,18
761,86,0.19,19
761,776,0.2,20
761,819,0.21,21
761,847,0.22,22
761,1262,0.23,23
761,853,0.24,24
761,1249,0.25,25
761,1161,0.26,26
761,1239,0.27,27
761,1240,0.28,28
761,1226,0.29,29
761,1229,0.3,30
761,1274,0.31,31
761,2114,0.32,32
761,2725,0.33,33
761,3139,0.34,34
761,3178,0.35,35
761,12468,0.36,36
761,12760,0.37,37
761,16813,0.38,38
761,17977,0.39,39
761,18603,0.4,40
761,19276,0.41,41
761,23550,0.42,42
761,23834,0.43,43
761,28209,0.44,44
761,30493,0.45,45
761,47963,0.46,46
761,72107,0.47,47
762,25,0.48,48
762,613,0.49,49
762,466,0.5,50
762,777,0.51,1
762,847,0.52,2
762,706,0.53,3
762,1226,0.54,4
762,2775,0.55,5
762,4768,0.56,6
762,5421,0.57,7
762,5646,0.58,8
762,6723,0.59,9
762,8473,0.6,10
762,15575,0.61,11
762,15596,0.62,12
762,18983,0.63,13
762,18689,0.64,14
762,19082,0.65,15
762,21072,0.66,16
762,21335,0.67,17
762,22023,0.68,18
762,23052,0.69,19
762,23649,0.7,20
762,23957,0.71,21
762,24388,0.72,22
762,24974,0.73,23
762,44105,0.74,24
762,45426,0.75,25
762,46536,0.76,26
762,67885,0.77,27
762,71793,0.78,28
762,76421,0.79,29
762,79013,0.8,30
762,99242,0.81,31
762,121401,0.82,32
762,245828,0.83,33
762,276916,0.84,34
762,277916,0.85,35
762,411838,0.86,36
762,450257,0.87,37
762,636067,0.88,38
762,760089,0.89,39
763,25,0.9,40
763,300,0.91,41
763,241,0.92,42
763,595,0.93,43
763,832,0.94,44
763,802,0.95,45
763,777,0.96,46
763,819,0.97,47
763,20725,0.98,48
763,23150,0.99,49
763,23148,1.0,50
763,2528,0.01,1
763,605,0.02,2
763,1025,0.03,3
763,23649,0.04,4
763,20449,0.05,5
763,1581,0.06,6
763,3093,0.07,7
763,23650,0.08,8
763,21605,0.09,9
763,3091,0.1,10
763,14606,0.11,11
763,21138,0.12,12
763,3092,0.13,13
763,20728,0.14,14
763,16014,0.15,15
763,1239,0.16,16
763,19463,0.17,17
763,23834,0.18,18
763,656,0.19,19
763,23835,0.2,20
763,23836,0.21,21
763,8341,0.22,22
763,20642,0.23,23
763,2118,0.24,24
763,20887,0.25,25
763,3481,0.26,26
763,23590,0.27,27
763,925,0.28,28
763,3459,0.29,29
763,23837,0.3,30
763,23902,0.31,31
763,1219,0.32,32
763,1228,0.33,33
763,1274,0.34,34
763,12468,0.35,35
763,957,0.36,36
763,22525,0.37,37
763,12760,0.38,38
764,25,0.39,39
764,2828,0.4,40
764,37182,0.41,41
764,47369,0.42,42
764,49114,0.43,43
764,66623,0.44,44
765,25,0.45,45
765,784,0.46,46
765,24323,0.47,47
765,24324,0.48,48
765,3138,0.49,49
765,19463,0.5,50
765,24148,0.51,1
765,22296,0.52,2
765,3089,0.53,3
765,14893,0.54,4
765,20787,0.55,5
765,8341,0.56,6
765,1256,0.57,7
765,18241,0.58,8
765,1226,0.59,9
765,3136,0.6,10
765,12525,0.61,11
765,20344,0.62,12
765,24154,0.63,13
765,24146,0.64,14
765,14399,0.65,15
765,23050,0.66,16
765,24244,0.67,17
765,15988,0.68,18
765,22005,0.69,19
765,22180,0.7,20
765,22004,0.71,21
765,20350,0.72,22
765,21085,0.73,23
765,21928,0.74,24
765,22521,0.75,25
765,3097,0.76,26
765,23684,0.77,27
765,805,0.78,28
765,24189,0.79,29
765,20447,0.8,30
765,1228,0.81,31
765,3092,0.82,32
765,24293,0.83,33
765,1231,0.84,34
765,1229,0.85,35
765,2901,0.86,36
765,20725,0.87,37
765,24294,0.88,38
765,24295,0.89,39
765,20730,0.9,40
765,23550,0.91,41
765,3144,0.92,42
765,22525,0.93,43
765,14516,0.94,44
765,23861,0.95,45
765,20732,0.96,46
765,24151,0.97,47
765,1219,0.98,48
765,1239,0.99,49
765,16563,1.0,50
765,22173,0.01,1
765,12539,0.02,2
765,761,0.03,3
765,23798,0.04,4
765,19065,0.05,5
765,23485,0.06,6
765,24193,0.07,7
766,25,0.08,8
766,47473,0.09,9
766,129544,0.1,10
766,161482,0.11,11
766,171385,0.12,12
766,223118,0.13,13
766,329565,0.14,14
766,634704,0.15,15
766,734816,0.16,16
766,745041,0.17,17
766,837854,0.18,18
766,894615,0.19,19
766,1137455,0.2,20
766,1308104,0.21,21
767,25,0.22,22
767,19457,0.23,23
767,19455,0.24,24
767,19301,0.25,25
767,19463,0.26,26
767,759,0.27,27
767,19504,0.28,28
767,2901,0.29,29
767,19505,0.3,30
767,756,0.31,31
767,19506,0.32,32
767,19507,0.33,33
768,25,0.34,34
768,98,0.35,35
768,148,0.36,36
768,61,0.37,37
768,483,0.38,38
768,619,0.39,39
768,694,0.4,40
768,759,0.41,41
768,760,0.42,42
768,731,0.43,43
768,847,0.44,44
768,822,0.45,45
768,704,0.46,46
768,734,0.47,47
768,866,0.48,48
768,1613,0.49,49
768,1934,0.5,50
768,2142,0.51,1
768,2173,0.52,2
768,2595,0.53,3
768,2582,0.54,4
768,4855,0.55,5
768,4711,0.56,6
768,9909,0.57,7
768,9989,0.58,8
768,10066,0.59,9
768,10862,0.6,10
768,11302,0.61,11
768,12449,0.62,12
768,13171,0.63,13
768,13346,0.64,14
768,16712,0.65,15
768,16531,0.66,16
768,17748,0.67,17
768,19277,0.68,18
768,19322,0.69,19
768,21926,0.7,20
768,22607,0.71,21
768,22609,0.72,22
768,22530,0.73,23
768,24151,0.74,24
768,26496,0.75,25
768,26490,0.76,26
768,26879,0.77,27
768,27311,0.78,28
768,27284,0.79,29
768,30801,0.8,30
768,35231,0.81,31
768,40764,0.82,32
768,42311,0.83,33
768,50111,0.84,34
768,57335,0.85,35
768,64797,0.86,36
768,79559,0.87,37
768,88198,0.88,38
768,98083,0.89,39
768,192542,0.9,40
768,218792,0.91,41
768,221590,0.92,42
768,225308,0.93,43
768,232794,0.94,44
768,243167,0.95,45
768,243272,0.96,46
768,243248,0.97,47
768,243314,0.98,48
768,360204,0.99,49
768,378215,1.0,50
768,390536,0.01,1
768,425626,0.02,2
768,653301,0.03,3
768,669951,0.04,4
768,857125,0.05,5
768,1082561,0.06,6
769,25,0.07,7
769,453,0.08,8
769,432,0.09,9
769,450,0.1,10
769,19808,0.11,11
769,1329,0.12,12
769,19800,0.13,13
769,15780,0.14,14
769,19803,0.15,15
769,17281,0.16,16
769,19807,0.17,17
769,17282,0.18,18
769,11533,0.19,19
769,19907,0.2,20
769,19908,0.21,21
769,12462,0.22,22
769,19909,0.23,23
769,19910,0.24,24
769,19911,0.25,25
769,14275,0.26,26
769,19912,0.27,27
769,19913,0.28,28
769,19914,0.29,29
769,20035,0.3,30
769,20036,0.31,31
769,20037,0.32,32
769,2294,0.33,33
769,20039,0.34,34
769,16225,0.35,35
769,815,0.36,36
769,13453,0.37,37
769,20041,0.38,38
769,20042,0.39,39
769,20046,0.4,40
770,25,0.41,41
770,20167,0.42,42
770,16218,0.43,43
770,20166,0.44,44
770,20157,0.45,45
770,795,0.46,46
770,20164,0.47,47
770,3345,0.48,48
770,20158,0.49,49
770,15845,0.5,50
770,11432,0.51,1
770,9433,0.52,2
770,20250,0.53,3
770,15844,0.54,4
770,20251,0.55,5
770,4508,0.56,6
770,7374,0.57,7
770,20252,0.58,8
770,20253,0.59,9
770,3497,0.6,10
770,20336,0.61,11
770,20337,0.62,12
770,20338,0.63,13
770,20339,0.64,14
770,14745,0.65,15
771,25,0.66,16
771,91,0.67,17
771,724,0.68,18
771,628,0.69,19
771,784,0.7,20
771,805,0.71,21
771,1071,0.72,22
771,1235,0.73,23
771,1226,0.74,24
771,1300,0.75,25
771,2349,0.76,26
771,3359,0.77,27
771,3417,0.78,28
771,3987,0.79,29
771,4853,0.8,30
771,4950,0.81,31
771,7265,0.82,32
771,8388,0.83,33
771,8462,0.84,34
771,10514,0.85,35
771,11271,0.86,36
771,13106,0.87,37
771,13921,0.88,38
771,14592,0.89,39
771,14937,0.9,40
771,14940,0.91,41
771,15737,0.92,42
771,15902,0.93,43
771,16312,0.94,44
771,17074,0.95,45
771,17782,0.96,46
771,17844,0.97,47
771,18448,0.98,48
771,18330,0.99,49
771,19984,1.0,50
771,21657,0.01,1
771,22021,0.02,2
771,26616,0.03,3
771,26621,0.04,4
771,27745,0.05,5
771,30565,0.06,6
771,37576,0.07,7
771,37982,0.08,8
771,39893,0.09,9
771,42444,0.1,10
771,49797,0.11,11
771,53040,0.12,12
771,57999,0.13,13
771,80412,0.14,14
771,143034,0.15,15
771,201872,0.16,16
771,203459,0.17,17
771,281416,0.18,18
771,649363,0.19,19
771,1222027,0.2,20
772,25,0.21,21
772,158,0.22,22
772,3263,0.23,23
772,3348,0.24,24
772,3496,0.25,25
772,15047,0.26,26
772,17090,0.27,27
772,18161,0.28,28
772,27338,0.29,29
772,31363,0.3,30
772,34705,0.31,31
772,40742,0.32,32
772,42723,0.33,33
772,42698,0.34,34
772,49161,0.35,35
772,56539,0.36,36
772,59871,0.37,37
772,70172,0.38,38
772,84952,0.39,39
772,86083,0.4,40
772,106968,0.41,41
772,114860,0.42,42
772,125887,0.43,43
772,140970,0.44,44
772,155774,0.45,45
772,203040,0.46,46
772,251242,0.47,47
772,302915,0.48,48
772,316218,0.49,49
772,317650,0.5,50
772,317560,0.51,1
772,317839,0.52,2
772,361936,0.53,3
772,433149,0.54,4
772,433226,0.55,5
772,459966,0.56,6
772,463838,0.57,7
772,483504,0.58,8
772,520172,0.59,9
772,800888,0.6,10
772,1247806,0.61,11
773,25,0.62,12
773,27,0.63,13
773,491,0.64,14
773,832,0.65,15
773,786,0.66,16
773,793,0.67,17
773,1880,0.68,18
773,2015,0.69,19
773,2038,0.7,20
773,2396,0.71,21
773,2943,0.72,22
773,3175,0.73,23
773,3497,0.74,24
773,7478,0.75,25
773,8031,0.76,26
773,8224,0.77,27
773,8489,0.78,28
773,9630,0.79,29
773,14008,0.8,30
773,15092,0.81,31
773,16114,0.82,32
773,16832,0.83,33
773,16848,0.84,34
773,16824,0.85,35
773,17064,0.86,36
773,16826,0.87,37
773,17294,0.88,38
773,18332,0.89,39
773,18632,0.9,40
773,20221,0.91,41
773,22578,0.92,42
773,22510,0.93,43
773,23542,0.94,44
773,23818,0.95,45
773,24251,0.96,46
773,24443,0.97,47
773,27838,0.98,48
773,28059,0.99,49
773,30807,1.0,50
773,31060,0.01,1
773,31586,0.02,2
773,33575,0.03,3
773,43463,0.04,4
773,44041,0.05,5
773,44781,0.06,6
773,44827,0.07,7
773,44816,0.08,8
773,53964,0.09,9
773,57861,0.1,10
773,64403,0.11,11
773,68403,0.12,12
773,68396,0.13,13
773,70856,0.14,14
773,87485,0.15,15
773,94936,0.16,16
773,107716,0.17,17
773,158139,0.18,18
773,237852,0.19,19
773,241236,0.2,20
773,273161,0.21,21
773,273162,0.22,22
773,288750,0.23,23
773,293346,0.24,24
773,411384,0.25,25
773,421838,0.26,26
773,478305,0.27,27
773,533934,0.28,28
773,1153111,0.29,29
773,1456706,0.3,30
774,25,0.31,31
774,807,0.32,32
774,21536,0.33,33
774,21440,0.34,34
774,21341,0.35,35
774,21256,0.36,36
774,21542,0.37,37
774,21344,0.38,38
774,21549,0.39,39
774,21436,0.4,40
774,21417,0.41,41
774,21354,0.42,42
774,21434,0.43,43
774,21355,0.44,44
774,21258,0.45,45
774,21439,0.46,46
774,21432,0.47,47
774,21250,0.48,48
774,21254,0.49,49
774,21248,0.5,50
774,21251,0.51,1
774,21342,0.52,2
774,21422,0.53,3
774,21574,0.54,4
774,21244,0.55,5
774,3654,0.56,6
774,21428,0.57,7
774,21544,0.58,8
774,21573,0.59,9
774,21441,0.6,10
774,21261,0.61,11
774,21349,0.62,12
774,21345,0.63,13
774,21552,0.64,14
774,21538,0.65,15
774,21420,0.66,16
774,21352,0.67,17
774,21438,0.68,18
774,21350,0.69,19
774,21353,0.7,20
774,13061,0.71,21
774,20061,0.72,22
774,21537,0.73,23
774,21245,0.74,24
774,21539,0.75,25
774,21541,0.76,26
774,21546,0.77,27
774,21443,0.78,28
774,21259,0.79,29
774,21340,0.8,30
774,21548,0.81,31
774,21904,0.82,32
774,21905,0.83,33
774,21906,0.84,34
774,21907,0.85,35
774,21908,0.86,36
775,25,0.87,37
775,18254,0.88,38
775,23229,0.89,39
775,29050,0.9,40
775,30163,0.91,41
775,31740,0.92,42
775,31920,0.93,43
775,52190,0.94,44
775,71434,0.95,45
775,89523,0.96,46
775,92687,0.97,47
775,102937,0.98,48
775,115085,0.99,49
775,117102,1.0,50
775,122334,0.01,1
775,144845,0.02,2
775,149572,0.03,3
775,151293,0.04,4
775,165462,0.05,5
775,173890,0.06,6
775,175183,0.07,7
775,186227,0.08,8
775,195100,0.09,9
775,196151,0.1,10
775,202187,0.11,11
775,234775,0.12,12
775,241288,0.13,13
775,271627,0.14,14
775,276148,0.15,15
775,283948,0.16,16
775,316099,0.17,17
775,318145,0.18,18
775,327065,0.19,19
775,327514,0.2,20
775,345307,0.21,21
775,346093,0.22,22
775,352315,0.23,23
775,365571,0.24,24
775,415613,0.25,25
775,415696,0.26,26
775,438480,0.27,27
775,441289,0.28,28
775,452476,0.29,29
775,465277,0.3,30
775,497348,0.31,31
775,524940,0.32,32
775,548840,0.33,33
775,555431,0.34,34
775,559419,0.35,35
775,587004,0.36,36
775,594321,0.37,37
775,605084,0.38,38
775,620612,0.39,39
775,675689,0.4,40
775,691996,0.41,41
775,690708,0.42,42
775,696698,0.43,43
775,738744,0.44,44
775,734817,0.45,45
775,760953,0.46,46
775,789564,0.47,47
775,808528,0.48,48
775,864744,0.49,49
775,918274,0.5,50
775,927965,0.51,1
775,954368,0.52,2
775,1015282,0.53,3
775,1035157,0.54,4
775,1154216,0.55,5
775,1166347,0.56,6
775,1291104,0.57,7
775,1300339,0.58,8
775,1417535,0.59,9
776,25,0.6,10
776,83,0.61,11
776,67,0.62,12
776,468,0.63,13
776,595,0.64,14
776,814,0.65,15
776,1241,0.66,16
776,1253,0.67,17
776,2978,0.68,18
776,20728,0.69,19
776,695,0.7,20
776,761,0.71,21
776,22147,0.72,22
776,12468,0.73,23
776,10632,0.74,24
776,832,0.75,25
776,8341,0.76,26
776,819,0.77,27
776,3091,0.78,28
776,1274,0.79,29
776,2959,0.8,30
776,1239,0.81,31
776,2528,0.82,32
776,19736,0.83,33
776,20725,0.84,34
776,1240,0.85,35
776,1264,0.86,36
776,7768,0.87,37
776,3175,0.88,38
776,20680,0.89,39
776,12353,0.9,40
776,17209,0.91,41
776,1185,0.92,42
776,3092,0.93,43
776,1249,0.94,44
776,1259,0.95,45
776,1219,0.96,46
776,17677,0.97,47
776,1229,0.98,48
776,2151,0.99,49
777,25,1.0,50
777,756,0.01,1
777,784,0.02,2
777,18268,0.03,3
777,22984,0.04,4
777,23150,0.05,5
777,22527,0.06,6
777,22018,0.07,7
777,805,0.08,8
777,23152,0.09,9
777,21138,0.1,10
777,20725,0.11,11
777,20787,0.12,12
777,18240,0.13,13
777,3093,0.14,14
777,3136,0.15,15
777,23138,0.16,16
777,23050,0.17,17
777,762,0.18,18
777,17782,0.19,19
777,22982,0.2,20
777,11180,0.21,21
777,1226,0.22,22
777,14606,0.23,23
777,23148,0.24,24
777,22975,0.25,25
777,21044,0.26,26
777,1661,0.27,27
777,9836,0.28,28
777,17074,0.29,29
777,14691,0.3,30
777,11096,0.31,31
777,3719,0.32,32
777,14344,0.33,33
777,14810,0.34,34
777,19065,0.35,35
777,23322,0.36,36
777,22072,0.37,37
777,14898,0.38,38
777,23323,0.39,39
777,19984,0.4,40
777,12760,0.41,41
777,3091,0.42,42
777,23471,0.43,43
777,23473,0.44,44
777,23475,0.45,45
777,23477,0.46,46
777,23479,0.47,47
777,18764,0.48,48
777,23482,0.49,49
777,13726,0.5,50
777,23483,0.51,1
777,1629,0.52,2
777,7540,0.53,3
777,23484,0.54,4
777,23485,0.55,5
777,23486,0.56,6
777,23487,0.57,7
777,23488,0.58,8
777,20975,0.59,9
777,765,0.6,10
777,11260,0.61,11
777,5755,0.62,12
777,2918,0.63,13
777,23536,0.64,14
777,11551,0.65,15
777,22021,0.66,16
777,4063,0.67,17
777,12628,0.68,18
777,20447,0.69,19
777,18670,0.7,20
777,23544,0.71,21
777,14515,0.72,22
777,1096,0.73,23
777,13367,0.74,24
777,2901,0.75,25
777,23550,0.76,26
777,14516,0.77,27
777,23551,0.78,28
777,19166,0.79,29
777,3459,0.8,30
777,605,0.81,31
777,1274,0.82,32
777,15148,0.83,33
777,513,0.84,34
777,761,0.85,35
777,2559,0.86,36
777,15733,0.87,37
777,23585,0.88,38
777,780,0.89,39
777,19908,0.9,40
777,23586,0.91,41
777,21467,0.92,42
777,23587,0.93,43
777,23588,0.94,44
777,23589,0.95,45
777,19277,0.96,46
777,847,0.97,47
777,19171,0.98,48
777,23590,0.99,49
777,23591,1.0,50
777,23627,0.01,1
777,23628,0.02,2
777,19276,0.03,3
777,12625,0.04,4
777,23632,0.05,5
777,5145,0.06,6
777,8250,0.07,7
777,11807,0.08,8
777,23634,0.09,9
777,21928,0.1,10
778,25,0.11,11
778,144,0.12,12
778,531,0.13,13
778,535,0.14,14
778,487,0.15,15
778,594,0.16,16
778,646,0.17,17
778,655,0.18,18
778,832,0.19,19
778,3467,0.2,20
778,11596,0.21,21
778,12479,0.22,22
778,18116,0.23,23
778,4463,0.24,24
778,11640,0.25,25
778,2238,0.26,26
778,1259,0.27,27
778,17620,0.28,28
778,15682,0.29,29
778,23588,0.3,30
778,616,0.31,31
778,23662,0.32,32
778,3719,0.33,33
778,6660,0.34,34
778,11405,0.35,35
778,13332,0.36,36
778,547,0.37,37
778,13483,0.38,38
778,2752,0.39,39
778,19277,0.4,40
778,18710,0.41,41
778,14899,0.42,42
778,18123,0.43,43
778,810,0.44,44
778,3942,0.45,45
778,460,0.46,46
778,23258,0.47,47
778,2326,0.48,48
778,2895,0.49,49
778,23665,0.5,50
778,11410,0.51,1
778,23667,0.52,2
778,21214,0.53,3
778,23668,0.54,4
778,5013,0.55,5
778,17583,0.56,6
778,23666,0.57,7
778,17625,0.58,8
778,23713,0.59,9
778,2114,0.6,10
778,1062,0.61,11
778,17677,0.62,12
778,736,0.63,13
778,23797,0.64,14
778,23669,0.65,15
778,23795,0.66,16
778,23369,0.67,17
778,14629,0.68,18
778,23663,0.69,19
778,20748,0.7,20
778,17095,0.71,21
778,17563,0.72,22
778,17713,0.73,23
778,25154,0.74,24
778,25155,0.75,25
778,11270,0.76,26
778,16526,0.77,27
778,15341,0.78,28
778,431,0.79,29
778,25156,0.8,30
778,25157,0.81,31
778,24321,0.82,32
778,17074,0.83,33
778,8580,0.84,34
778,19776,0.85,35
778,8790,0.86,36
778,25158,0.87,37
778,1189,0.88,38
778,17933,0.89,39
778,24191,0.9,40
778,576,0.91,41
778,663,0.92,42
778,9996,0.93,43
778,17128,0.94,44
778,17731,0.95,45
778,25084,0.96,46
778,5145,0.97,47
778,19830,0.98,48
778,7768,0.99,49
778,3072,1.0,50
778,1693,0.01,1
778,14581,0.02,2
778,8061,0.03,3
779,25,0.04,4
779,800,0.05,5
779,801,0.06,6
779,817,0.07,7
779,802,0.08,8
779,803,0.09,9
779,838,0.1,10
779,793,0.11,11
779,2016,0.12,12
779,2869,0.13,13
779,3139,0.14,14
779,3723,0.15,15
779,6767,0.16,16
779,6800,0.17,17
779,13144,0.18,18
779,13059,0.19,19
779,13103,0.2,20
779,14389,0.21,21
779,16485,0.22,22
779,17725,0.23,23
779,19764,0.24,24
779,23055,0.25,25
779,23126,0.26,26
779,30493,0.27,27
779,59660,0.28,28
779,59663,0.29,29
779,72669,0.3,30
779,171289,0.31,31
779,251952,0.32,32
779,419263,0.33,33
780,25,0.34,34
780,740,0.35,35
780,756,0.36,36
780,805,0.37,37
780,18268,0.38,38
780,25369,0.39,39
780,20725,0.4,40
780,18448,0.41,41
780,2959,0.42,42
780,25372,0.43,43
780,13776,0.44,44
780,17782,0.45,45
780,25087,0.46,46
780,23479,0.47,47
780,24841,0.48,48
780,2136,0.49,49
780,22607,0.5,50
780,17074,0.51,1
780,14606,0.52,2
780,26050,0.53,3
780,1228,0.54,4
780,20728,0.55,5
780,26108,0.56,6
780,26109,0.57,7
780,18753,0.58,8
780,3173,0.59,9
780,24293,0.6,10
780,19984,0.61,11
780,2782,0.62,12
780,18766,0.63,13
780,8311,0.64,14
780,19165,0.65,15
780,7768,0.66,16
780,18541,0.67,17
780,23590,0.68,18
780,11992,0.69,19
781,25,0.7,20
781,29667,0.71,21
781,56283,0.72,22
781,126066,0.73,23
781,161633,0.74,24
781,168319,0.75,25
781,194554,0.76,26
781,235554,0.77,27
781,475398,0.78,28
781,500730,0.79,29
781,878706,0.8,30
781,1441989,0.81,31
782,25,0.82,32
782,19605,0.83,33
782,19178,0.84,34
782,19677,0.85,35
782,19678,0.86,36
782,19679,0.87,37
783,25,0.88,38
783,16764,0.89,39
783,11172,0.9,40
783,19869,0.91,41
783,8233,0.92,42
783,19873,0.93,43
783,8108,0.94,44
783,14366,0.95,45
783,14279,0.96,46
783,11842,0.97,47
783,19880,0.98,48
783,19884,0.99,49
783,12430,1.0,50
783,20340,0.01,1
783,2145,0.02,2
783,9789,0.03,3
783,20342,0.04,4
783,2863,0.05,5
783,20343,0.06,6
783,20345,0.07,7
783,20426,0.08,8
783,20427,0.09,9
783,20428,0.1,10
783,20429,0.11,11
783,20430,0.12,12
783,20431,0.13,13
783,11020,0.14,14
783,2118,0.15,15
783,20433,0.16,16
783,17843,0.17,17
783,20434,0.18,18
783,460,0.19,19
783,20435,0.2,20
783,8938,0.21,21
783,637,0.22,22
783,19210,0.23,23
783,8619,0.24,24
783,643,0.25,25
783,19424,0.26,26
783,880,0.27,27
783,493,0.28,28
783,20771,0.29,29
783,3558,0.3,30
783,12423,0.31,31
783,21653,0.32,32
783,1633,0.33,33
783,21656,0.34,34
783,21658,0.35,35
783,21660,0.36,36
783,1119,0.37,37
783,6588,0.38,38
783,20029,0.39,39
783,21661,0.4,40
783,658,0.41,41
783,21662,0.42,42
783,21663,0.43,43
783,6038,0.44,44
783,14464,0.45,45
783,21664,0.46,46
783,1310,0.47,47
783,21820,0.48,48
783,17529,0.49,49
783,21822,0.5,50
783,2134,0.51,1
783,21824,0.52,2
783,21826,0.53,3
783,21828,0.54,4
783,3575,0.55,5
783,1547,0.56,6
784,25,0.57,7
784,22071,0.58,8
784,771,0.59,9
784,22018,0.6,10
784,805,0.61,11
784,22072,0.62,12
784,17782,0.63,13
784,21982,0.64,14
784,21984,0.65,15
784,21986,0.66,16
784,22021,0.67,17
784,22025,0.68,18
784,605,0.69,19
784,18268,0.7,20
784,765,0.71,21
784,7768,0.72,22
784,19309,0.73,23
784,22200,0.74,24
784,2951,0.75,25
784,22201,0.76,26
784,22284,0.77,27
784,17074,0.78,28
784,14629,0.79,29
784,22285,0.8,30
784,22286,0.81,31
784,22287,0.82,32
784,22288,0.83,33
784,22289,0.84,34
784,22290,0.85,35
784,22291,0.86,36
784,22292,0.87,37
784,22293,0.88,38
784,22294,0.89,39
784,22295,0.9,40
784,22296,0.91,41
784,22297,0.92,42
784,2262,0.93,43
784,14679,0.94,44
784,20448,0.95,45
784,22298,0.96,46
784,5145,0.97,47
784,22520,0.98,48
784,22521,0.99,49
784,22522,1.0,50
784,22523,0.01,1
784,22524,0.02,2
784,21928,0.03,3
784,19984,0.04,4
784,18241,0.05,5
784,21085,0.06,6
784,22525,0.07,7
784,780,0.08,8
784,22526,0.09,9
784,22527,0.1,10
784,17904,0.11,11
785,25,0.12,12
785,80,0.13,13
785,530,0.14,14
785,531,0.15,15
785,650,0.16,16
785,610,0.17,17
785,535,0.18,18
785,681,0.19,19
785,694,0.2,20
785,598,0.21,21
785,900,0.22,22
785,1524,0.23,23
785,1864,0.24,24
785,2107,0.25,25
785,2536,0.26,26
785,3385,0.27,27
785,3372,0.28,28
785,3715,0.29,29
